Account,SPID,MID,Time,Channel,kWh
35010543227,2300585143,L109330558,11/7/2018 4:00:00 PM,10,0.75
35010543227,2300585143,L109330558,11/7/2018 5:00:00 PM,10,0.941
35010543227,2300585143,L109330558,11/7/2018 6:00:00 PM,10,0.899
35010543227,2300585143,L109330558,11/7/2018 7:00:00 PM,10,0.927
35010543227,2300585143,L109330558,11/7/2018 8:00:00 PM,10,0.936
35010543227,2300585143,L109330558,11/7/2018 9:00:00 PM,10,0.896
35010543227,2300585143,L109330558,11/7/2018 10:00:00 PM,10,0.935
35010543227,2300585143,L109330558,11/7/2018 11:00:00 PM,10,1.261
35010543227,2300585143,L109330558,11/8/2018 12:00:00 AM,10,0.629
35010543227,2300585143,L109330558,11/8/2018 1:00:00 AM,10,0.584
35010543227,2300585143,L109330558,11/8/2018 2:00:00 AM,10,0.597
35010543227,2300585143,L109330558,11/8/2018 3:00:00 AM,10,0.618
35010543227,2300585143,L109330558,11/8/2018 4:00:00 AM,10,0.739
35010543227,2300585143,L109330558,11/8/2018 5:00:00 AM,10,0.718
35010543227,2300585143,L109330558,11/8/2018 6:00:00 AM,10,0.619
35010543227,2300585143,L109330558,11/8/2018 7:00:00 AM,10,0.863
35010543227,2300585143,L109330558,11/8/2018 8:00:00 AM,10,1.015
35010543227,2300585143,L109330558,11/8/2018 9:00:00 AM,10,0.941
35010543227,2300585143,L109330558,11/8/2018 10:00:00 AM,10,0.847
35010543227,2300585143,L109330558,11/8/2018 11:00:00 AM,10,0.899
35010543227,2300585143,L109330558,11/8/2018 12:00:00 PM,10,0.649
35010543227,2300585143,L109330558,11/8/2018 1:00:00 PM,10,0.692
35010543227,2300585143,L109330558,11/8/2018 2:00:00 PM,10,0.623
35010543227,2300585143,L109330558,11/8/2018 3:00:00 PM,10,0.685
35010543227,2300585143,L109330558,11/8/2018 4:00:00 PM,10,0.684
35010543227,2300585143,L109330558,11/8/2018 5:00:00 PM,10,0.871
35010543227,2300585143,L109330558,11/8/2018 6:00:00 PM,10,0.933
35010543227,2300585143,L109330558,11/8/2018 7:00:00 PM,10,0.907
35010543227,2300585143,L109330558,11/8/2018 8:00:00 PM,10,0.889
35010543227,2300585143,L109330558,11/8/2018 9:00:00 PM,10,0.887
35010543227,2300585143,L109330558,11/8/2018 10:00:00 PM,10,0.997
35010543227,2300585143,L109330558,11/8/2018 11:00:00 PM,10,0.99
35010543227,2300585143,L109330558,11/9/2018 12:00:00 AM,10,0.597
35010543227,2300585143,L109330558,11/9/2018 1:00:00 AM,10,0.578
35010543227,2300585143,L109330558,11/9/2018 2:00:00 AM,10,0.676
35010543227,2300585143,L109330558,11/9/2018 3:00:00 AM,10,0.604
35010543227,2300585143,L109330558,11/9/2018 4:00:00 AM,10,0.569
35010543227,2300585143,L109330558,11/9/2018 5:00:00 AM,10,0.564
35010543227,2300585143,L109330558,11/9/2018 6:00:00 AM,10,0.661
